,shape,width,height,position
19302,inv_triangle,0.52632,0.1,0.5
19303,inv_triangle,0.52632,0.1,0.52941
19304,inv_triangle,0.52632,0.1,0.55882
19305,inv_triangle,0.52632,0.1,0.58824
19306,inv_triangle,0.52632,0.1,0.61765
19307,inv_triangle,0.52632,0.1,0.64706
19308,inv_triangle,0.52632,0.1,0.67647
19309,inv_triangle,0.52632,0.1,0.70588
19310,inv_triangle,0.52632,0.1,0.73529
19311,inv_triangle,0.52632,0.1,0.76471
19312,inv_triangle,0.52632,0.1,0.79412
19313,inv_triangle,0.52632,0.1,0.82353
19314,inv_triangle,0.52632,0.1,0.85294
19315,inv_triangle,0.52632,0.1,0.88235
19316,inv_triangle,0.52632,0.1,0.91176
19317,inv_triangle,0.52632,0.1,0.94118
19318,inv_triangle,0.52632,0.1,0.97059
19319,inv_triangle,0.52632,0.1,1.0
19320,inv_triangle,0.52632,0.2,0.0
19321,inv_triangle,0.52632,0.2,0.02941
19322,inv_triangle,0.52632,0.2,0.05882
19323,inv_triangle,0.52632,0.2,0.08824
19324,inv_triangle,0.52632,0.2,0.11765
19325,inv_triangle,0.52632,0.2,0.14706
19326,inv_triangle,0.52632,0.2,0.17647
19327,inv_triangle,0.52632,0.2,0.20588
19328,inv_triangle,0.52632,0.2,0.23529
19329,inv_triangle,0.52632,0.2,0.26471
19330,inv_triangle,0.52632,0.2,0.29412
19331,inv_triangle,0.52632,0.2,0.32353
19332,inv_triangle,0.52632,0.2,0.35294
19333,inv_triangle,0.52632,0.2,0.38235
19334,inv_triangle,0.52632,0.2,0.41176
19335,inv_triangle,0.52632,0.2,0.44118
19336,inv_triangle,0.52632,0.2,0.47059
19337,inv_triangle,0.52632,0.2,0.5
19338,inv_triangle,0.52632,0.2,0.52941
19339,inv_triangle,0.52632,0.2,0.55882
19340,inv_triangle,0.52632,0.2,0.58824
19341,inv_triangle,0.52632,0.2,0.61765
19342,inv_triangle,0.52632,0.2,0.64706
19343,inv_triangle,0.52632,0.2,0.67647
19344,inv_triangle,0.52632,0.2,0.70588
19345,inv_triangle,0.52632,0.2,0.73529
19346,inv_triangle,0.52632,0.2,0.76471
19347,inv_triangle,0.52632,0.2,0.79412
19348,inv_triangle,0.52632,0.2,0.82353
19349,inv_triangle,0.52632,0.2,0.85294
19350,inv_triangle,0.52632,0.2,0.88235
19351,inv_triangle,0.52632,0.2,0.91176
19352,inv_triangle,0.52632,0.2,0.94118
19353,inv_triangle,0.52632,0.2,0.97059
19354,inv_triangle,0.52632,0.2,1.0
19355,inv_triangle,0.52632,0.3,0.0
19356,inv_triangle,0.52632,0.3,0.02941
19357,inv_triangle,0.52632,0.3,0.05882
19358,inv_triangle,0.52632,0.3,0.08824
19359,inv_triangle,0.52632,0.3,0.11765
19360,inv_triangle,0.52632,0.3,0.14706
19361,inv_triangle,0.52632,0.3,0.17647
19362,inv_triangle,0.52632,0.3,0.20588
19363,inv_triangle,0.52632,0.3,0.23529
19364,inv_triangle,0.52632,0.3,0.26471
19365,inv_triangle,0.52632,0.3,0.29412
19366,inv_triangle,0.52632,0.3,0.32353
19367,inv_triangle,0.52632,0.3,0.35294
19368,inv_triangle,0.52632,0.3,0.38235
19369,inv_triangle,0.52632,0.3,0.41176
19370,inv_triangle,0.52632,0.3,0.44118
19371,inv_triangle,0.52632,0.3,0.47059
19372,inv_triangle,0.52632,0.3,0.5
19373,inv_triangle,0.52632,0.3,0.52941
19374,inv_triangle,0.52632,0.3,0.55882
19375,inv_triangle,0.52632,0.3,0.58824
19376,inv_triangle,0.52632,0.3,0.61765
19377,inv_triangle,0.52632,0.3,0.64706
19378,inv_triangle,0.52632,0.3,0.67647
19379,inv_triangle,0.52632,0.3,0.70588
19380,inv_triangle,0.52632,0.3,0.73529
19381,inv_triangle,0.52632,0.3,0.76471
19382,inv_triangle,0.52632,0.3,0.79412
19383,inv_triangle,0.52632,0.3,0.82353
19384,inv_triangle,0.52632,0.3,0.85294
19385,inv_triangle,0.52632,0.3,0.88235
19386,inv_triangle,0.52632,0.3,0.91176
19387,inv_triangle,0.52632,0.3,0.94118
19388,inv_triangle,0.52632,0.3,0.97059
19389,inv_triangle,0.52632,0.3,1.0
19390,inv_triangle,0.52632,0.4,0.0
19391,inv_triangle,0.52632,0.4,0.02941
19392,inv_triangle,0.52632,0.4,0.05882
19393,inv_triangle,0.52632,0.4,0.08824
19394,inv_triangle,0.52632,0.4,0.11765
19395,inv_triangle,0.52632,0.4,0.14706
19396,inv_triangle,0.52632,0.4,0.17647
19397,inv_triangle,0.52632,0.4,0.20588
19398,inv_triangle,0.52632,0.4,0.23529
19399,inv_triangle,0.52632,0.4,0.26471
19400,inv_triangle,0.52632,0.4,0.29412
19401,inv_triangle,0.52632,0.4,0.32353
19402,inv_triangle,0.52632,0.4,0.35294
19403,inv_triangle,0.52632,0.4,0.38235
19404,inv_triangle,0.52632,0.4,0.41176
19405,inv_triangle,0.52632,0.4,0.44118
19406,inv_triangle,0.52632,0.4,0.47059
19407,inv_triangle,0.52632,0.4,0.5
19408,inv_triangle,0.52632,0.4,0.52941
19409,inv_triangle,0.52632,0.4,0.55882
19410,inv_triangle,0.52632,0.4,0.58824
19411,inv_triangle,0.52632,0.4,0.61765
19412,inv_triangle,0.52632,0.4,0.64706
19413,inv_triangle,0.52632,0.4,0.67647
19414,inv_triangle,0.52632,0.4,0.70588
19415,inv_triangle,0.52632,0.4,0.73529
19416,inv_triangle,0.52632,0.4,0.76471
19417,inv_triangle,0.52632,0.4,0.79412
19418,inv_triangle,0.52632,0.4,0.82353
19419,inv_triangle,0.52632,0.4,0.85294
19420,inv_triangle,0.52632,0.4,0.88235
19421,inv_triangle,0.52632,0.4,0.91176
19422,inv_triangle,0.52632,0.4,0.94118
19423,inv_triangle,0.52632,0.4,0.97059
19424,inv_triangle,0.52632,0.4,1.0
19425,inv_triangle,0.52632,0.5,0.0
19426,inv_triangle,0.52632,0.5,0.02941
19427,inv_triangle,0.52632,0.5,0.05882
19428,inv_triangle,0.52632,0.5,0.08824
19429,inv_triangle,0.52632,0.5,0.11765
19430,inv_triangle,0.52632,0.5,0.14706
19431,inv_triangle,0.52632,0.5,0.17647
19432,inv_triangle,0.52632,0.5,0.20588
19433,inv_triangle,0.52632,0.5,0.23529
19434,inv_triangle,0.52632,0.5,0.26471
19435,inv_triangle,0.52632,0.5,0.29412
19436,inv_triangle,0.52632,0.5,0.32353
19437,inv_triangle,0.52632,0.5,0.35294
19438,inv_triangle,0.52632,0.5,0.38235
19439,inv_triangle,0.52632,0.5,0.41176
19440,inv_triangle,0.52632,0.5,0.44118
19441,inv_triangle,0.52632,0.5,0.47059
19442,inv_triangle,0.52632,0.5,0.5
19443,inv_triangle,0.52632,0.5,0.52941
19444,inv_triangle,0.52632,0.5,0.55882
19445,inv_triangle,0.52632,0.5,0.58824
19446,inv_triangle,0.52632,0.5,0.61765
19447,inv_triangle,0.52632,0.5,0.64706
19448,inv_triangle,0.52632,0.5,0.67647
19449,inv_triangle,0.52632,0.5,0.70588
19450,inv_triangle,0.52632,0.5,0.73529
19451,inv_triangle,0.52632,0.5,0.76471
19452,inv_triangle,0.52632,0.5,0.79412
19453,inv_triangle,0.52632,0.5,0.82353
19454,inv_triangle,0.52632,0.5,0.85294
19455,inv_triangle,0.52632,0.5,0.88235
19456,inv_triangle,0.52632,0.5,0.91176
19457,inv_triangle,0.52632,0.5,0.94118
19458,inv_triangle,0.52632,0.5,0.97059
19459,inv_triangle,0.52632,0.5,1.0
19460,inv_triangle,0.52632,0.6,0.0
19461,inv_triangle,0.52632,0.6,0.02941
19462,inv_triangle,0.52632,0.6,0.05882
19463,inv_triangle,0.52632,0.6,0.08824
19464,inv_triangle,0.52632,0.6,0.11765
19465,inv_triangle,0.52632,0.6,0.14706
19466,inv_triangle,0.52632,0.6,0.17647
19467,inv_triangle,0.52632,0.6,0.20588
19468,inv_triangle,0.52632,0.6,0.23529
19469,inv_triangle,0.52632,0.6,0.26471
19470,inv_triangle,0.52632,0.6,0.29412
19471,inv_triangle,0.52632,0.6,0.32353
19472,inv_triangle,0.52632,0.6,0.35294
19473,inv_triangle,0.52632,0.6,0.38235
19474,inv_triangle,0.52632,0.6,0.41176
19475,inv_triangle,0.52632,0.6,0.44118
19476,inv_triangle,0.52632,0.6,0.47059
19477,inv_triangle,0.52632,0.6,0.5
19478,inv_triangle,0.52632,0.6,0.52941
19479,inv_triangle,0.52632,0.6,0.55882
19480,inv_triangle,0.52632,0.6,0.58824
19481,inv_triangle,0.52632,0.6,0.61765
19482,inv_triangle,0.52632,0.6,0.64706
19483,inv_triangle,0.52632,0.6,0.67647
19484,inv_triangle,0.52632,0.6,0.70588
19485,inv_triangle,0.52632,0.6,0.73529
19486,inv_triangle,0.52632,0.6,0.76471
19487,inv_triangle,0.52632,0.6,0.79412
19488,inv_triangle,0.52632,0.6,0.82353
19489,inv_triangle,0.52632,0.6,0.85294
19490,inv_triangle,0.52632,0.6,0.88235
19491,inv_triangle,0.52632,0.6,0.91176
19492,inv_triangle,0.52632,0.6,0.94118
19493,inv_triangle,0.52632,0.6,0.97059
19494,inv_triangle,0.52632,0.6,1.0
19495,inv_triangle,0.52632,0.7,0.0
19496,inv_triangle,0.52632,0.7,0.02941
19497,inv_triangle,0.52632,0.7,0.05882
19498,inv_triangle,0.52632,0.7,0.08824
19499,inv_triangle,0.52632,0.7,0.11765
19500,inv_triangle,0.52632,0.7,0.14706
19501,inv_triangle,0.52632,0.7,0.17647
19502,inv_triangle,0.52632,0.7,0.20588
19503,inv_triangle,0.52632,0.7,0.23529
19504,inv_triangle,0.52632,0.7,0.26471
19505,inv_triangle,0.52632,0.7,0.29412
19506,inv_triangle,0.52632,0.7,0.32353
19507,inv_triangle,0.52632,0.7,0.35294
19508,inv_triangle,0.52632,0.7,0.38235
19509,inv_triangle,0.52632,0.7,0.41176
19510,inv_triangle,0.52632,0.7,0.44118
19511,inv_triangle,0.52632,0.7,0.47059
19512,inv_triangle,0.52632,0.7,0.5
19513,inv_triangle,0.52632,0.7,0.52941
19514,inv_triangle,0.52632,0.7,0.55882
19515,inv_triangle,0.52632,0.7,0.58824
19516,inv_triangle,0.52632,0.7,0.61765
19517,inv_triangle,0.52632,0.7,0.64706
19518,inv_triangle,0.52632,0.7,0.67647
19519,inv_triangle,0.52632,0.7,0.70588
19520,inv_triangle,0.52632,0.7,0.73529
19521,inv_triangle,0.52632,0.7,0.76471
19522,inv_triangle,0.52632,0.7,0.79412
19523,inv_triangle,0.52632,0.7,0.82353
19524,inv_triangle,0.52632,0.7,0.85294
19525,inv_triangle,0.52632,0.7,0.88235
19526,inv_triangle,0.52632,0.7,0.91176
19527,inv_triangle,0.52632,0.7,0.94118
19528,inv_triangle,0.52632,0.7,0.97059
19529,inv_triangle,0.52632,0.7,1.0
19530,inv_triangle,0.52632,0.8,0.0
19531,inv_triangle,0.52632,0.8,0.02941
19532,inv_triangle,0.52632,0.8,0.05882
19533,inv_triangle,0.52632,0.8,0.08824
19534,inv_triangle,0.52632,0.8,0.11765
19535,inv_triangle,0.52632,0.8,0.14706
19536,inv_triangle,0.52632,0.8,0.17647
19537,inv_triangle,0.52632,0.8,0.20588
19538,inv_triangle,0.52632,0.8,0.23529
19539,inv_triangle,0.52632,0.8,0.26471
19540,inv_triangle,0.52632,0.8,0.29412
19541,inv_triangle,0.52632,0.8,0.32353
19542,inv_triangle,0.52632,0.8,0.35294
19543,inv_triangle,0.52632,0.8,0.38235
19544,inv_triangle,0.52632,0.8,0.41176
19545,inv_triangle,0.52632,0.8,0.44118
19546,inv_triangle,0.52632,0.8,0.47059
19547,inv_triangle,0.52632,0.8,0.5
19548,inv_triangle,0.52632,0.8,0.52941
19549,inv_triangle,0.52632,0.8,0.55882
19550,inv_triangle,0.52632,0.8,0.58824
19551,inv_triangle,0.52632,0.8,0.61765
19552,inv_triangle,0.52632,0.8,0.64706
19553,inv_triangle,0.52632,0.8,0.67647
19554,inv_triangle,0.52632,0.8,0.70588
19555,inv_triangle,0.52632,0.8,0.73529
19556,inv_triangle,0.52632,0.8,0.76471
19557,inv_triangle,0.52632,0.8,0.79412
19558,inv_triangle,0.52632,0.8,0.82353
19559,inv_triangle,0.52632,0.8,0.85294
19560,inv_triangle,0.52632,0.8,0.88235
19561,inv_triangle,0.52632,0.8,0.91176
19562,inv_triangle,0.52632,0.8,0.94118
19563,inv_triangle,0.52632,0.8,0.97059
19564,inv_triangle,0.52632,0.8,1.0
19565,inv_triangle,0.52632,0.9,0.0
19566,inv_triangle,0.52632,0.9,0.02941
19567,inv_triangle,0.52632,0.9,0.05882
19568,inv_triangle,0.52632,0.9,0.08824
19569,inv_triangle,0.52632,0.9,0.11765
19570,inv_triangle,0.52632,0.9,0.14706
19571,inv_triangle,0.52632,0.9,0.17647
19572,inv_triangle,0.52632,0.9,0.20588
19573,inv_triangle,0.52632,0.9,0.23529
19574,inv_triangle,0.52632,0.9,0.26471
19575,inv_triangle,0.52632,0.9,0.29412
19576,inv_triangle,0.52632,0.9,0.32353
19577,inv_triangle,0.52632,0.9,0.35294
19578,inv_triangle,0.52632,0.9,0.38235
19579,inv_triangle,0.52632,0.9,0.41176
19580,inv_triangle,0.52632,0.9,0.44118
19581,inv_triangle,0.52632,0.9,0.47059
19582,inv_triangle,0.52632,0.9,0.5
19583,inv_triangle,0.52632,0.9,0.52941
19584,inv_triangle,0.52632,0.9,0.55882
19585,inv_triangle,0.52632,0.9,0.58824
19586,inv_triangle,0.52632,0.9,0.61765
19587,inv_triangle,0.52632,0.9,0.64706
19588,inv_triangle,0.52632,0.9,0.67647
19589,inv_triangle,0.52632,0.9,0.70588
19590,inv_triangle,0.52632,0.9,0.73529
19591,inv_triangle,0.52632,0.9,0.76471
19592,inv_triangle,0.52632,0.9,0.79412
19593,inv_triangle,0.52632,0.9,0.82353
19594,inv_triangle,0.52632,0.9,0.85294
19595,inv_triangle,0.52632,0.9,0.88235
19596,inv_triangle,0.52632,0.9,0.91176
19597,inv_triangle,0.52632,0.9,0.94118
19598,inv_triangle,0.52632,0.9,0.97059
19599,inv_triangle,0.52632,0.9,1.0
19600,inv_triangle,0.52632,1.0,0.0
19601,inv_triangle,0.52632,1.0,0.02941
19602,inv_triangle,0.52632,1.0,0.05882
19603,inv_triangle,0.52632,1.0,0.08824
19604,inv_triangle,0.52632,1.0,0.11765
19605,inv_triangle,0.52632,1.0,0.14706
19606,inv_triangle,0.52632,1.0,0.17647
19607,inv_triangle,0.52632,1.0,0.20588
19608,inv_triangle,0.52632,1.0,0.23529
19609,inv_triangle,0.52632,1.0,0.26471
19610,inv_triangle,0.52632,1.0,0.29412
19611,inv_triangle,0.52632,1.0,0.32353
19612,inv_triangle,0.52632,1.0,0.35294
19613,inv_triangle,0.52632,1.0,0.38235
19614,inv_triangle,0.52632,1.0,0.41176
19615,inv_triangle,0.52632,1.0,0.44118
19616,inv_triangle,0.52632,1.0,0.47059
19617,inv_triangle,0.52632,1.0,0.5
19618,inv_triangle,0.52632,1.0,0.52941
19619,inv_triangle,0.52632,1.0,0.55882
19620,inv_triangle,0.52632,1.0,0.58824
19621,inv_triangle,0.52632,1.0,0.61765
19622,inv_triangle,0.52632,1.0,0.64706
19623,inv_triangle,0.52632,1.0,0.67647
19624,inv_triangle,0.52632,1.0,0.70588
19625,inv_triangle,0.52632,1.0,0.73529
19626,inv_triangle,0.52632,1.0,0.76471
19627,inv_triangle,0.52632,1.0,0.79412
19628,inv_triangle,0.52632,1.0,0.82353
19629,inv_triangle,0.52632,1.0,0.85294
19630,inv_triangle,0.52632,1.0,0.88235
19631,inv_triangle,0.52632,1.0,0.91176
19632,inv_triangle,0.52632,1.0,0.94118
19633,inv_triangle,0.52632,1.0,0.97059
19634,inv_triangle,0.52632,1.0,1.0
19635,inv_triangle,0.57895,0.0,0.0
19636,inv_triangle,0.57895,0.0,0.02941
19637,inv_triangle,0.57895,0.0,0.05882
19638,inv_triangle,0.57895,0.0,0.08824
19639,inv_triangle,0.57895,0.0,0.11765
19640,inv_triangle,0.57895,0.0,0.14706
19641,inv_triangle,0.57895,0.0,0.17647
19642,inv_triangle,0.57895,0.0,0.20588
19643,inv_triangle,0.57895,0.0,0.23529
19644,inv_triangle,0.57895,0.0,0.26471
19645,inv_triangle,0.57895,0.0,0.29412
19646,inv_triangle,0.57895,0.0,0.32353
19647,inv_triangle,0.57895,0.0,0.35294
19648,inv_triangle,0.57895,0.0,0.38235
19649,inv_triangle,0.57895,0.0,0.41176
19650,inv_triangle,0.57895,0.0,0.44118
19651,inv_triangle,0.57895,0.0,0.47059
19652,inv_triangle,0.57895,0.0,0.5
19653,inv_triangle,0.57895,0.0,0.52941
19654,inv_triangle,0.57895,0.0,0.55882
19655,inv_triangle,0.57895,0.0,0.58824
19656,inv_triangle,0.57895,0.0,0.61765
19657,inv_triangle,0.57895,0.0,0.64706
19658,inv_triangle,0.57895,0.0,0.67647
19659,inv_triangle,0.57895,0.0,0.70588
19660,inv_triangle,0.57895,0.0,0.73529
19661,inv_triangle,0.57895,0.0,0.76471
19662,inv_triangle,0.57895,0.0,0.79412
19663,inv_triangle,0.57895,0.0,0.82353
19664,inv_triangle,0.57895,0.0,0.85294
19665,inv_triangle,0.57895,0.0,0.88235
19666,inv_triangle,0.57895,0.0,0.91176
19667,inv_triangle,0.57895,0.0,0.94118
19668,inv_triangle,0.57895,0.0,0.97059
19669,inv_triangle,0.57895,0.0,1.0
19670,inv_triangle,0.57895,0.1,0.0
19671,inv_triangle,0.57895,0.1,0.02941
19672,inv_triangle,0.57895,0.1,0.05882
19673,inv_triangle,0.57895,0.1,0.08824
19674,inv_triangle,0.57895,0.1,0.11765
19675,inv_triangle,0.57895,0.1,0.14706
19676,inv_triangle,0.57895,0.1,0.17647
19677,inv_triangle,0.57895,0.1,0.20588
19678,inv_triangle,0.57895,0.1,0.23529
19679,inv_triangle,0.57895,0.1,0.26471
19680,inv_triangle,0.57895,0.1,0.29412
19681,inv_triangle,0.57895,0.1,0.32353
19682,inv_triangle,0.57895,0.1,0.35294
19683,inv_triangle,0.57895,0.1,0.38235
19684,inv_triangle,0.57895,0.1,0.41176
19685,inv_triangle,0.57895,0.1,0.44118
19686,inv_triangle,0.57895,0.1,0.47059
19687,inv_triangle,0.57895,0.1,0.5
19688,inv_triangle,0.57895,0.1,0.52941
19689,inv_triangle,0.57895,0.1,0.55882
19690,inv_triangle,0.57895,0.1,0.58824
19691,inv_triangle,0.57895,0.1,0.61765
19692,inv_triangle,0.57895,0.1,0.64706
19693,inv_triangle,0.57895,0.1,0.67647
19694,inv_triangle,0.57895,0.1,0.70588
19695,inv_triangle,0.57895,0.1,0.73529
19696,inv_triangle,0.57895,0.1,0.76471
19697,inv_triangle,0.57895,0.1,0.79412
19698,inv_triangle,0.57895,0.1,0.82353
19699,inv_triangle,0.57895,0.1,0.85294
19700,inv_triangle,0.57895,0.1,0.88235
19701,inv_triangle,0.57895,0.1,0.91176
19702,inv_triangle,0.57895,0.1,0.94118
19703,inv_triangle,0.57895,0.1,0.97059
19704,inv_triangle,0.57895,0.1,1.0
19705,inv_triangle,0.57895,0.2,0.0
19706,inv_triangle,0.57895,0.2,0.02941
19707,inv_triangle,0.57895,0.2,0.05882
19708,inv_triangle,0.57895,0.2,0.08824
19709,inv_triangle,0.57895,0.2,0.11765
19710,inv_triangle,0.57895,0.2,0.14706
19711,inv_triangle,0.57895,0.2,0.17647
19712,inv_triangle,0.57895,0.2,0.20588
19713,inv_triangle,0.57895,0.2,0.23529
19714,inv_triangle,0.57895,0.2,0.26471
19715,inv_triangle,0.57895,0.2,0.29412
19716,inv_triangle,0.57895,0.2,0.32353
19717,inv_triangle,0.57895,0.2,0.35294
19718,inv_triangle,0.57895,0.2,0.38235
19719,inv_triangle,0.57895,0.2,0.41176
19720,inv_triangle,0.57895,0.2,0.44118
19721,inv_triangle,0.57895,0.2,0.47059
19722,inv_triangle,0.57895,0.2,0.5
19723,inv_triangle,0.57895,0.2,0.52941
19724,inv_triangle,0.57895,0.2,0.55882
19725,inv_triangle,0.57895,0.2,0.58824
19726,inv_triangle,0.57895,0.2,0.61765
19727,inv_triangle,0.57895,0.2,0.64706
19728,inv_triangle,0.57895,0.2,0.67647
19729,inv_triangle,0.57895,0.2,0.70588
19730,inv_triangle,0.57895,0.2,0.73529
19731,inv_triangle,0.57895,0.2,0.76471
19732,inv_triangle,0.57895,0.2,0.79412
19733,inv_triangle,0.57895,0.2,0.82353
19734,inv_triangle,0.57895,0.2,0.85294
19735,inv_triangle,0.57895,0.2,0.88235
19736,inv_triangle,0.57895,0.2,0.91176
19737,inv_triangle,0.57895,0.2,0.94118
19738,inv_triangle,0.57895,0.2,0.97059
19739,inv_triangle,0.57895,0.2,1.0
19740,inv_triangle,0.57895,0.3,0.0
19741,inv_triangle,0.57895,0.3,0.02941
19742,inv_triangle,0.57895,0.3,0.05882
19743,inv_triangle,0.57895,0.3,0.08824
19744,inv_triangle,0.57895,0.3,0.11765
19745,inv_triangle,0.57895,0.3,0.14706
19746,inv_triangle,0.57895,0.3,0.17647
19747,inv_triangle,0.57895,0.3,0.20588
19748,inv_triangle,0.57895,0.3,0.23529
19749,inv_triangle,0.57895,0.3,0.26471
19750,inv_triangle,0.57895,0.3,0.29412
19751,inv_triangle,0.57895,0.3,0.32353
19752,inv_triangle,0.57895,0.3,0.35294
19753,inv_triangle,0.57895,0.3,0.38235
19754,inv_triangle,0.57895,0.3,0.41176
19755,inv_triangle,0.57895,0.3,0.44118
19756,inv_triangle,0.57895,0.3,0.47059
19757,inv_triangle,0.57895,0.3,0.5
19758,inv_triangle,0.57895,0.3,0.52941
19759,inv_triangle,0.57895,0.3,0.55882
19760,inv_triangle,0.57895,0.3,0.58824
19761,inv_triangle,0.57895,0.3,0.61765
19762,inv_triangle,0.57895,0.3,0.64706
19763,inv_triangle,0.57895,0.3,0.67647
19764,inv_triangle,0.57895,0.3,0.70588
19765,inv_triangle,0.57895,0.3,0.73529
19766,inv_triangle,0.57895,0.3,0.76471
19767,inv_triangle,0.57895,0.3,0.79412
19768,inv_triangle,0.57895,0.3,0.82353
19769,inv_triangle,0.57895,0.3,0.85294
19770,inv_triangle,0.57895,0.3,0.88235
19771,inv_triangle,0.57895,0.3,0.91176
19772,inv_triangle,0.57895,0.3,0.94118
19773,inv_triangle,0.57895,0.3,0.97059
19774,inv_triangle,0.57895,0.3,1.0
19775,inv_triangle,0.57895,0.4,0.0
19776,inv_triangle,0.57895,0.4,0.02941
19777,inv_triangle,0.57895,0.4,0.05882
19778,inv_triangle,0.57895,0.4,0.08824
19779,inv_triangle,0.57895,0.4,0.11765
19780,inv_triangle,0.57895,0.4,0.14706
19781,inv_triangle,0.57895,0.4,0.17647
19782,inv_triangle,0.57895,0.4,0.20588
19783,inv_triangle,0.57895,0.4,0.23529
19784,inv_triangle,0.57895,0.4,0.26471
19785,inv_triangle,0.57895,0.4,0.29412
19786,inv_triangle,0.57895,0.4,0.32353
19787,inv_triangle,0.57895,0.4,0.35294
19788,inv_triangle,0.57895,0.4,0.38235
19789,inv_triangle,0.57895,0.4,0.41176
19790,inv_triangle,0.57895,0.4,0.44118
19791,inv_triangle,0.57895,0.4,0.47059
19792,inv_triangle,0.57895,0.4,0.5
19793,inv_triangle,0.57895,0.4,0.52941
19794,inv_triangle,0.57895,0.4,0.55882
19795,inv_triangle,0.57895,0.4,0.58824
19796,inv_triangle,0.57895,0.4,0.61765
19797,inv_triangle,0.57895,0.4,0.64706
19798,inv_triangle,0.57895,0.4,0.67647
19799,inv_triangle,0.57895,0.4,0.70588
19800,inv_triangle,0.57895,0.4,0.73529
19801,inv_triangle,0.57895,0.4,0.76471
19802,inv_triangle,0.57895,0.4,0.79412
19803,inv_triangle,0.57895,0.4,0.82353
19804,inv_triangle,0.57895,0.4,0.85294
19805,inv_triangle,0.57895,0.4,0.88235
19806,inv_triangle,0.57895,0.4,0.91176
19807,inv_triangle,0.57895,0.4,0.94118
19808,inv_triangle,0.57895,0.4,0.97059
19809,inv_triangle,0.57895,0.4,1.0
19810,inv_triangle,0.57895,0.5,0.0
19811,inv_triangle,0.57895,0.5,0.02941
19812,inv_triangle,0.57895,0.5,0.05882
19813,inv_triangle,0.57895,0.5,0.08824
19814,inv_triangle,0.57895,0.5,0.11765
19815,inv_triangle,0.57895,0.5,0.14706
19816,inv_triangle,0.57895,0.5,0.17647
19817,inv_triangle,0.57895,0.5,0.20588
19818,inv_triangle,0.57895,0.5,0.23529
19819,inv_triangle,0.57895,0.5,0.26471
19820,inv_triangle,0.57895,0.5,0.29412
19821,inv_triangle,0.57895,0.5,0.32353
19822,inv_triangle,0.57895,0.5,0.35294
19823,inv_triangle,0.57895,0.5,0.38235
19824,inv_triangle,0.57895,0.5,0.41176
19825,inv_triangle,0.57895,0.5,0.44118
19826,inv_triangle,0.57895,0.5,0.47059
19827,inv_triangle,0.57895,0.5,0.5
19828,inv_triangle,0.57895,0.5,0.52941
19829,inv_triangle,0.57895,0.5,0.55882
19830,inv_triangle,0.57895,0.5,0.58824
19831,inv_triangle,0.57895,0.5,0.61765
19832,inv_triangle,0.57895,0.5,0.64706
19833,inv_triangle,0.57895,0.5,0.67647
19834,inv_triangle,0.57895,0.5,0.70588
19835,inv_triangle,0.57895,0.5,0.73529
19836,inv_triangle,0.57895,0.5,0.76471
19837,inv_triangle,0.57895,0.5,0.79412
19838,inv_triangle,0.57895,0.5,0.82353
19839,inv_triangle,0.57895,0.5,0.85294
19840,inv_triangle,0.57895,0.5,0.88235
19841,inv_triangle,0.57895,0.5,0.91176
19842,inv_triangle,0.57895,0.5,0.94118
19843,inv_triangle,0.57895,0.5,0.97059
19844,inv_triangle,0.57895,0.5,1.0
19845,inv_triangle,0.57895,0.6,0.0
19846,inv_triangle,0.57895,0.6,0.02941
19847,inv_triangle,0.57895,0.6,0.05882
19848,inv_triangle,0.57895,0.6,0.08824
19849,inv_triangle,0.57895,0.6,0.11765
19850,inv_triangle,0.57895,0.6,0.14706
19851,inv_triangle,0.57895,0.6,0.17647
19852,inv_triangle,0.57895,0.6,0.20588
19853,inv_triangle,0.57895,0.6,0.23529
19854,inv_triangle,0.57895,0.6,0.26471
19855,inv_triangle,0.57895,0.6,0.29412
19856,inv_triangle,0.57895,0.6,0.32353
19857,inv_triangle,0.57895,0.6,0.35294
19858,inv_triangle,0.57895,0.6,0.38235
19859,inv_triangle,0.57895,0.6,0.41176
19860,inv_triangle,0.57895,0.6,0.44118
19861,inv_triangle,0.57895,0.6,0.47059
19862,inv_triangle,0.57895,0.6,0.5
19863,inv_triangle,0.57895,0.6,0.52941
19864,inv_triangle,0.57895,0.6,0.55882
19865,inv_triangle,0.57895,0.6,0.58824
19866,inv_triangle,0.57895,0.6,0.61765
19867,inv_triangle,0.57895,0.6,0.64706
19868,inv_triangle,0.57895,0.6,0.67647
19869,inv_triangle,0.57895,0.6,0.70588
19870,inv_triangle,0.57895,0.6,0.73529
19871,inv_triangle,0.57895,0.6,0.76471
19872,inv_triangle,0.57895,0.6,0.79412
19873,inv_triangle,0.57895,0.6,0.82353
19874,inv_triangle,0.57895,0.6,0.85294
19875,inv_triangle,0.57895,0.6,0.88235
19876,inv_triangle,0.57895,0.6,0.91176
19877,inv_triangle,0.57895,0.6,0.94118
19878,inv_triangle,0.57895,0.6,0.97059
19879,inv_triangle,0.57895,0.6,1.0
19880,inv_triangle,0.57895,0.7,0.0
19881,inv_triangle,0.57895,0.7,0.02941
19882,inv_triangle,0.57895,0.7,0.05882
19883,inv_triangle,0.57895,0.7,0.08824
19884,inv_triangle,0.57895,0.7,0.11765
19885,inv_triangle,0.57895,0.7,0.14706
19886,inv_triangle,0.57895,0.7,0.17647
